,Vote ID,File,Date,Title,Procedure,Leg/Non-Leg/Bud,Type of Vote,Code,interinstitutional file number,Committee responsabile,De,Subject,Final vote?,Author,RCV,Vote
2624,2625,105.0,2012-03-14 00:00:00,Enlargement report for the former Yugoslav Republic of Macedonia,,Non,Motion for a resolution,B7-0127/2012 ,2011/2887/RSP,0,Foreign & security policy,vote: resolution (text as a whole)  ,1.0,0,RCV,+
2625,2626,105.0,2012-03-14 00:00:00,Enlargement report for Iceland,,Non,Motion for a resolution,B7-0125/2012 ,2011/2884/RSP,0,Foreign & security policy,After paragraph 9 ,0.0,Greens/ALE,RCV,+
2626,2627,105.0,2012-03-14 00:00:00,Enlargement report for Iceland,,Non,Motion for a resolution,B7-0125/2012 ,2011/2884/RSP,0,Foreign & security policy,vote: resolution (text as a whole)  ,1.0,0,RCV,+
2627,2628,105.0,2012-03-14 00:00:00,Enlargement report for Bosnia and Herzegovina ,,Non,Motion for a resolution,B7-0129/2012 ,2011/2888/RSP,0,Foreign & security policy,Paragraph 27,0.0,Greens/ALE,RCV,+
2628,2629,105.0,2012-03-14 00:00:00,Enlargement report for Bosnia and Herzegovina ,,Non,Motion for a resolution,B7-0129/2012 ,2011/2888/RSP,0,Foreign & security policy,Paragraph 31,0.0,S&D,RCV,+
2629,2630,105.0,2012-03-14 00:00:00,Enlargement report for Bosnia and Herzegovina ,,Non,Motion for a resolution,B7-0129/2012 ,2011/2888/RSP,0,Foreign & security policy,Paragraph 55,0.0,Greens/ALE,RCV,-
2630,2631,105.0,2012-03-14 00:00:00,Enlargement report for Bosnia and Herzegovina ,,Non,Motion for a resolution,B7-0129/2012 ,2011/2888/RSP,0,Foreign & security policy,Paragraph 56,0.0,Greens/ALE,RCV,-
2631,2632,105.0,2012-03-14 00:00:00,Enlargement report for Bosnia and Herzegovina ,,Non,Motion for a resolution,B7-0129/2012 ,2011/2888/RSP,0,Foreign & security policy,vote: resolution (text as a whole)  ,1.0,0,RCV,+
2632,2633,106.0,2012-03-15 00:00:00,Competitive low carbon economy in 2050,,Non,Motion for a resolution,A7-0033/2012,2011/2095/INI,"Committee Environment, Public Health and Food Safety",Environment & public health,"Proposal
resolution replacement",0.0,EFD,RCV,-
2633,2634,106.0,2012-03-15 00:00:00,Competitive low carbon economy in 2050,,Non,Motion for a resolution,A7-0033/2012,2011/2095/INI,"Committee Environment, Public Health and Food Safety",Environment & public health,After paragraph 1,0.0,Greens/ALE,RCV,-
2634,2635,106.0,2012-03-15 00:00:00,Competitive low carbon economy in 2050,,Non,Motion for a resolution,A7-0033/2012,2011/2095/INI,"Committee Environment, Public Health and Food Safety",Environment & public health,After paragraph 1,0.0,0,RCV,-
2635,2636,106.0,2012-03-15 00:00:00,Competitive low carbon economy in 2050,,Non,Motion for a resolution,A7-0033/2012,2011/2095/INI,"Committee Environment, Public Health and Food Safety",Environment & public health,Paragraph 2,0.0,original text,RCV,-
2636,2637,106.0,2012-03-15 00:00:00,Competitive low carbon economy in 2050,,Non,Motion for a resolution,A7-0033/2012,2011/2095/INI,"Committee Environment, Public Health and Food Safety",Environment & public health,Paragraph 2,0.0,original text,RCV,-
2637,2638,106.0,2012-03-15 00:00:00,Competitive low carbon economy in 2050,,Non,Motion for a resolution,A7-0033/2012,2011/2095/INI,"Committee Environment, Public Health and Food Safety",Environment & public health,"
Paragraph 24, introduction",0.0,"ALDE, EPP",RCV,+
2638,2639,106.0,2012-03-15 00:00:00,Competitive low carbon economy in 2050,,Non,Motion for a resolution,A7-0033/2012,2011/2095/INI,"Committee Environment, Public Health and Food Safety",Environment & public health,"
Paragraph 24, introduction",0.0,"ALDE, EPP",RCV,+
2639,2640,106.0,2012-03-15 00:00:00,Competitive low carbon economy in 2050,,Non,Motion for a resolution,A7-0033/2012,2011/2095/INI,"Committee Environment, Public Health and Food Safety",Environment & public health,"
Paragraph 24,  point a",0.0,"ALDE, EPP",RCV,+
2640,2641,106.0,2012-03-15 00:00:00,Competitive low carbon economy in 2050,,Non,Motion for a resolution,A7-0033/2012,2011/2095/INI,"Committee Environment, Public Health and Food Safety",Environment & public health,"Paragraph 24, point b ",0.0,original text,RCV,+
2641,2642,106.0,2012-03-15 00:00:00,Competitive low carbon economy in 2050,,Non,Motion for a resolution,A7-0033/2012,2011/2095/INI,"Committee Environment, Public Health and Food Safety",Environment & public health,"Paragraph 24, point c ",0.0,"ALDE, EPP",RCV,+
2642,2643,106.0,2012-03-15 00:00:00,Competitive low carbon economy in 2050,,Non,Motion for a resolution,A7-0033/2012,2011/2095/INI,"Committee Environment, Public Health and Food Safety",Environment & public health,"Paragraph 24, point d ",0.0,"ALDE, EPP",RCV,+
2643,2644,106.0,2012-03-15 00:00:00,Competitive low carbon economy in 2050,,Non,Motion for a resolution,A7-0033/2012,2011/2095/INI,"Committee Environment, Public Health and Food Safety",Environment & public health,"Paragraph 24, point e ",0.0,"ALDE, EPP",RCV,+
2644,2645,106.0,2012-03-15 00:00:00,Competitive low carbon economy in 2050,,Non,Motion for a resolution,A7-0033/2012,2011/2095/INI,"Committee Environment, Public Health and Food Safety",Environment & public health,"Paragraph 24, point g ",0.0, GUE/NGL,RCV,-
2645,2646,106.0,2012-03-15 00:00:00,Competitive low carbon economy in 2050,,Non,Motion for a resolution,A7-0033/2012,2011/2095/INI,"Committee Environment, Public Health and Food Safety",Environment & public health,"Paragraph 24, point h ",0.0,"ALDE, EPP",RCV,+
2646,2647,106.0,2012-03-15 00:00:00,Competitive low carbon economy in 2050,,Non,Motion for a resolution,A7-0033/2012,2011/2095/INI,"Committee Environment, Public Health and Food Safety",Environment & public health,Paragraph 42,0.0,original text,RCV,+
2647,2648,106.0,2012-03-15 00:00:00,Competitive low carbon economy in 2050,,Non,Motion for a resolution,A7-0033/2012,2011/2095/INI,"Committee Environment, Public Health and Food Safety",Environment & public health,Paragraph 48,0.0,original text,RCV,+
2648,2649,106.0,2012-03-15 00:00:00,Competitive low carbon economy in 2050,,Non,Motion for a resolution,A7-0033/2012,2011/2095/INI,"Committee Environment, Public Health and Food Safety",Environment & public health,Paragraph 60,0.0, GUE/NGL,RCV,-
2649,2650,106.0,2012-03-15 00:00:00,Competitive low carbon economy in 2050,,Non,Motion for a resolution,A7-0033/2012,2011/2095/INI,"Committee Environment, Public Health and Food Safety",Environment & public health,Paragraph 60,0.0, GUE/NGL,RCV,-
2650,2651,106.0,2012-03-15 00:00:00,Competitive low carbon economy in 2050,,Non,Motion for a resolution,A7-0033/2012,2011/2095/INI,"Committee Environment, Public Health and Food Safety",Environment & public health,Paragraph 72,0.0,original text,RCV,+
2651,2652,106.0,2012-03-15 00:00:00,Competitive low carbon economy in 2050,,Non,Motion for a resolution,A7-0033/2012,2011/2095/INI,"Committee Environment, Public Health and Food Safety",Environment & public health,Paragraph 72,0.0,original text,RCV,+
2652,2653,106.0,2012-03-15 00:00:00,Competitive low carbon economy in 2050,,Non,Motion for a resolution,A7-0033/2012,2011/2095/INI,"Committee Environment, Public Health and Food Safety",Environment & public health,Paragraph 115,0.0,original text,RCV,-
2653,2654,106.0,2012-03-15 00:00:00,Competitive low carbon economy in 2050,,Non,Motion for a resolution,A7-0033/2012,2011/2095/INI,"Committee Environment, Public Health and Food Safety",Environment & public health,Recital B,0.0,original text,RCV,-
2654,2655,106.0,2012-03-15 00:00:00,Competitive low carbon economy in 2050,,Non,Motion for a resolution,A7-0033/2012,2011/2095/INI,"Committee Environment, Public Health and Food Safety",Environment & public health,vote: resolution (text as a whole)  ,1.0,0,RCV,+
2655,2656,106.0,2012-03-15 00:00:00,Discriminatory Internet sites and government reactions,,Non,Joint motion for a resolution,RC-B7-0152/2012,0,0,"Civil liberties, justice & home affairs",Recital M,0.0,original text,RCV,+
2656,2657,106.0,2012-03-15 00:00:00,Kazakhstan,,Non,Joint motion for a resolution,RC-B7-0135/2012,0,0,Foreign & security policy,Paragraph 1,0.0, GUE/NGL,RCV,-
2657,2658,106.0,2012-03-15 00:00:00,Kazakhstan,,Non,Joint motion for a resolution,RC-B7-0135/2012,0,0,Foreign & security policy,Recital C,0.0, GUE/NGL,RCV,-
2658,2659,106.0,2012-03-15 00:00:00,Motions for resolutions - 6th World Water Forum,,Non,Motion for a resolution,B7-0130/2012,2012/2552/RSP,0,Foreign & security policy,Paragraph 1,0.0, GUE/NGL,RCV,-
2659,2660,106.0,2012-03-15 00:00:00,Human rights violations in Bahrain,,Non,Motion for a resolution,RC-B7-0171/2012,2012/2571/RSP,0,Foreign & security policy,vote: resolution (text as a whole)  ,1.0,0,RCV,+
2660,2661,107.0,2012-03-29 00:00:00,Rights of people travelling by air,,Non,Motion for a resolution,A7-0053/2012,2011/2150/INI,Committee on Transport and Tourism,Transport & tourism,single vote,1.0,0,RCV,+
2661,2662,107.0,2012-03-29 00:00:00,"Derivatives, central counterparties and trade repositories",***I,Leg,Draft legislative resolution,A7-0223/2011,2010/0250/COD,Committee on Economic and Monetary Affairs,Economic & monetary affairs,vote: legislative resolution,1.0,0,RCV,+
2662,2663,107.0,2012-03-29 00:00:00,Minimum health and safety requirements regarding the exposure of workers to the risks arising from physical agents (electromagnetic fields),***I,Leg,Draft legislative resolution,A7-0042/2012,2012/0003/COD,Committee on Employment and Social Affairs,Employment & social affairs,vote: legislative resolution,1.0,0,RCV,+
2663,2664,107.0,2012-03-29 00:00:00,Administrative cooperation in the field of excise duties,*,Leg,Draft legislative resolution,A7-0044/2012,2011/0330/CNS,Committee on Economic and Monetary Affairs,Economic & monetary affairs,Am 1,0.0,0,RCV,+
2664,2665,107.0,2012-03-29 00:00:00,Administrative cooperation in the field of excise duties,*,Leg,Draft legislative resolution,A7-0044/2012,2011/0330/CNS,Committee on Economic and Monetary Affairs,Economic & monetary affairs,vote: legislative resolution,1.0,0,RCV,+
2665,2666,107.0,2012-03-29 00:00:00,Estimates of revenue and expenditure for 2013 - Section I - Parliament,,Bud,Motion for a resolution,A7-0062/2012, 2012/2006/BUD,Committee on Budgets,Budget,Paragraph 2,0.0,original text,RCV,+
2666,2667,107.0,2012-03-29 00:00:00,Estimates of revenue and expenditure for 2013 - Section I - Parliament,,Bud,Motion for a resolution,A7-0062/2012, 2012/2006/BUD,Committee on Budgets,Budget,Am 1,0.0,0,RCV,-
2667,2668,107.0,2012-03-29 00:00:00,Estimates of revenue and expenditure for 2013 - Section I - Parliament,,Bud,Motion for a resolution,A7-0062/2012, 2012/2006/BUD,Committee on Budgets,Budget,Am 3,0.0,0,RCV,-
2668,2669,107.0,2012-03-29 00:00:00,Estimates of revenue and expenditure for 2013 - Section I - Parliament,,Bud,Motion for a resolution,A7-0062/2012, 2012/2006/BUD,Committee on Budgets,Budget,Am 7,0.0,0,RCV,-
2669,2670,107.0,2012-03-29 00:00:00,Estimates of revenue and expenditure for 2013 - Section I - Parliament,,Bud,Motion for a resolution,A7-0062/2012, 2012/2006/BUD,Committee on Budgets,Budget,Am 5,0.0,0,RCV,-
2670,2671,107.0,2012-03-29 00:00:00,Estimates of revenue and expenditure for 2013 - Section I - Parliament,,Bud,Motion for a resolution,A7-0062/2012, 2012/2006/BUD,Committee on Budgets,Budget,Am 8,0.0,0,RCV,-
2671,2672,107.0,2012-03-29 00:00:00,Estimates of revenue and expenditure for 2013 - Section I - Parliament,,Bud,Motion for a resolution,A7-0062/2012, 2012/2006/BUD,Committee on Budgets,Budget,Am 6,0.0,0,RCV,-
2672,2673,107.0,2012-03-29 00:00:00,Estimates of revenue and expenditure for 2013 - Section I - Parliament,,Bud,Motion for a resolution,A7-0062/2012, 2012/2006/BUD,Committee on Budgets,Budget,Am 9,0.0,0,RCV,-
2673,2674,107.0,2012-03-29 00:00:00,Estimates of revenue and expenditure for 2013 - Section I - Parliament,,Bud,Motion for a resolution,A7-0062/2012, 2012/2006/BUD,Committee on Budgets,Budget,vote: resolution (text as a whole)  ,1.0,0,RCV,+
2674,2675,107.0,2012-03-29 00:00:00,"Mobilisation of the European Globalisation Adjustment Fund: Application EGF/2011/006 ES/Comunidad Valenciana - Construction of buildings, Spain",,Bud,Motion for a resolution,A7-0066/2012,2012/2023/BUD,Committee on Budgets,Budget,vote: resolution (text as a whole)  ,1.0,0,RCV,+
2675,2676,107.0,2012-03-29 00:00:00,Enlargement report for Serbia,,Non,Motion for a resolution,B7-0188/2012,2011/2886/RSP,0,Foreign & security policy,vote: resolution (text as a whole)  ,1.0,0,RCV,+
2676,2677,107.0,2012-03-29 00:00:00,Enlargement report for Kosovo,,Non,Motion for a resolution,B7-0187/2012,2011/2885/RSP,0,Foreign & security policy,Am 2,0.0,0,RCV,+
2677,2678,107.0,2012-03-29 00:00:00,Enlargement report for Kosovo,,Non,Motion for a resolution,B7-0187/2012,2011/2885/RSP,0,Foreign & security policy,Am 2,0.0,0,RCV,+
2678,2679,107.0,2012-03-29 00:00:00,Enlargement report for Kosovo,,Non,Motion for a resolution,B7-0187/2012,2011/2885/RSP,0,Foreign & security policy,vote: resolution (text as a whole)  ,1.0,0,RCV,+
2679,2680,107.0,2012-03-29 00:00:00,Enlargement report for Turkey,,Non,Motion for a resolution,B7-0189/2012 ,2011/2889/RSP,0,Foreign & security policy,Am 19,0.0,0,RCV,-
2680,2681,107.0,2012-03-29 00:00:00,Enlargement report for Turkey,,Non,Motion for a resolution,B7-0189/2012 ,2011/2889/RSP,0,Foreign & security policy,Paragraph 39,0.0,original text,RCV,+
2681,2682,107.0,2012-03-29 00:00:00,Enlargement report for Turkey,,Non,Motion for a resolution,B7-0189/2012 ,2011/2889/RSP,0,Foreign & security policy,Paragraph 39,0.0,original text,RCV,+
2682,2683,107.0,2012-03-29 00:00:00,Enlargement report for Turkey,,Non,Motion for a resolution,B7-0189/2012 ,2011/2889/RSP,0,Foreign & security policy,Am 15,0.0,0,RCV,-
2683,2684,107.0,2012-03-29 00:00:00,Enlargement report for Turkey,,Non,Motion for a resolution,B7-0189/2012 ,2011/2889/RSP,0,Foreign & security policy,Paragraph 48,0.0,original text,RCV,+
2684,2685,107.0,2012-03-29 00:00:00,Enlargement report for Turkey,,Non,Motion for a resolution,B7-0189/2012 ,2011/2889/RSP,0,Foreign & security policy,Am 22,0.0,0,RCV,-
2685,2686,107.0,2012-03-29 00:00:00,Enlargement report for Turkey,,Non,Motion for a resolution,B7-0189/2012 ,2011/2889/RSP,0,Foreign & security policy,vote: resolution (text as a whole)  ,1.0,0,RCV,+
2686,2687,107.0,2012-03-29 00:00:00,Enlargement report for Montenegro,,Non,Motion for a resolution,B7-0190/2012,2011/2890/RSP,0,Foreign & security policy,vote: resolution (text as a whole)  ,1.0,0,RCV,+
2687,2688,107.0,2012-03-29 00:00:00,European Investment Bank - annual report 2010,,Non,Motion for a resolution,A7-0058/2012 ,2011/2186/INI,Committee on Budgetary Control,Budgetary control,Am 1,0.0,0,RCV,-
2688,2689,107.0,2012-03-29 00:00:00,European Investment Bank - annual report 2010,,Non,Motion for a resolution,A7-0058/2012 ,2011/2186/INI,Committee on Budgetary Control,Budgetary control,Paragraph 114,0.0,original text,RCV,+
2689,2690,107.0,2012-03-29 00:00:00,EU citizenship report 2010,,Non,Motion for a resolution,A7-0047/2012,2011/2182/INI,Committee on Petitions,Petitions,Am 1,0.0,0,RCV,+
2690,2691,107.0,2012-03-29 00:00:00,EU citizenship report 2010,,Non,Motion for a resolution,A7-0047/2012,2011/2182/INI,Committee on Petitions,Petitions,Am 1,0.0,0,RCV,+
2691,2692,108.0,2012-04-18 00:00:00,Coordination of social security systems,***I,Leg,Draft legislative resolution,A7-0043/2012 ,2010/0380/COD,Committee on Employment and Social Affairs,Employment & social affairs,single vote,1.0,0,RCV,+
2692,2693,108.0,2012-04-18 00:00:00,Accession of the European Union to the Treaty of Amity and Cooperation in Southeast Asia,***,Leg,Draft legislative resolution,A7-0139/2012 ,2012/0028/NLE,Committee on Foreign Affairs,Foreign & security policy,single vote,1.0,0,RCV,+
2693,2694,108.0,2012-04-18 00:00:00,Draft Protocol on the concerns of the Irish people on the Treaty of Lisbon (consent),***,Leg,Draft legislative resolution,A7-0065/2012,2011/0816/NLE,Committee on Constitutional Affairs,Constitutional and inter-institutional affairs,single vote,1.0,0,RCV,+
2694,2695,108.0,2012-04-18 00:00:00,Draft Protocol on the concerns of the Irish people on the Treaty of Lisbon (consultation),*,Leg,Draft legislative resolution,A7-0064/2012,2011/0816/NLE,Committee on Constitutional Affairs,Constitutional and inter-institutional affairs,single vote,1.0,0,RCV,+
2695,2696,108.0,2012-04-18 00:00:00,The role of Cohesion Policy in the outermost regions of the European Union in the context of EU 2020,,Non,Motion for a resolution,A7-0084/2012,2011/2195/INI,Committee on Regional Development,Regional development,single vote,1.0,0,RCV,+
2696,2697,108.0,2012-04-18 00:00:00,Human rights in the world and the European Union's policy on the matter,,Non,Motion for a resolution,A7-0086/2012 ,2011/2185/INI,Committee on Foreign Affairs,Foreign & security policy,Am 2,0.0,0,RCV,+
2697,2698,108.0,2012-04-18 00:00:00,Human rights in the world and the European Union's policy on the matter,,Non,Motion for a resolution,A7-0086/2012 ,2011/2185/INI,Committee on Foreign Affairs,Foreign & security policy,Paragraph 93,0.0,0,RCV,+
